user_name;text;;;;;;;;;;;;
Ashreff Acip;Yihaa! (@ POSLAJU National Courier) http://4sq.com/yNSvn4 ;;;;;;;;;;;;
Faez Iszahar;Teman member ambik barang :) (@ Poslaju Sitiawan) http://4sq.com/zUty7y ;;;;;;;;;;;;
AHZA Burger House;I'm at Poslaju Bintulu (Bintulu) http://4sq.com/wetajx ;;;;;;;;;;;;
antonio titan;I'm at Poslaju National Courier (Perindustrian bakar arang  Sungai petani) http://4sq.com/y5CI2R ;;;;;;;;;;;;
Kevin Neon;I'm at Pos Laju National Courier (alan Panglima Bukit Gantang Wahab  Ipoh) http://4sq.com/yqRv3H ;;;;;;;;;;;;
Kevin Neon;I'm at Pos Laju Malaysia Perak http://4sq.com/zN1w3e ;;;;;;;;;;;;
Mazlan;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/xVYRdS ;;;;;;;;;;;;
Kevin Neon;I'm at Pos Laju National Courier (alan Panglima Bukit Gantang Wahab  Ipoh) http://4sq.com/x7ozVE ;;;;;;;;;;;;
iamnotme;I'm at Poslaju (Shamlin Perkasa) http://4sq.com/A1LFCj ;;;;;;;;;;;;
Kevin Neon;I'm at Pos Laju Malaysia Perak http://4sq.com/AknPAU ;;;;;;;;;;;;
Mazlan;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/yhgvoJ ;;;;;;;;;;;;
Zaza Zulkifle;Z~Shoppe's Posto postooo (@ POSLAJU National Courier) http://4sq.com/vZFt8B ;;;;;;;;;;;;
Dalilee Azizan;Org pos laju ni potong betul lahhh. Org tgh semangat ni..;;;;;;;;;;;;
Mohd Fahmi Bin Zairi;I'm at Pos Laju National Courier seksyen 14 http://4sq.com/wk8GFT ;;;;;;;;;;;;
Zaza Zulkifle;Phewh~ sempat! (@ POSLAJU National Courier) http://4sq.com/zbNkbP ;;;;;;;;;;;;
Hamba Allah;I'm at Poslaju Centre (Jln Sultan Sulaiman  K.Terengganu) http://4sq.com/zYFzrM ;;;;;;;;;;;;
khairuddin zainal;Barang yg x pasti @&$¥£€%#+%^ (@ PosLaju JB) http://4sq.com/zpcT9P ;;;;;;;;;;;;
Hazeem Noor Fitri;@BelleBielle nak.. nak.. nak..!!! mohon pos laju..:-);;;;;;;;;;;;
hidayah radzi;I'm at Poslaju Segamat (Segamat District) http://4sq.com/A7YWAH ;;;;;;;;;;;;
Adib Azid;Stiap kli bnyi van dpn umah aku..brharap sgt yg tuh van poslaju!;;;;;;;;;;;;
A;@firdausadm ekspress satu hari pos laju xtau? Aku bulan keje dekat pos  kalau information aku salah  kau taulah sebab die kenape  hehhe;;;;;;;;;;;;
Shenmin Quah;@LeeJackWen hahahaha!! Pos laju to u ok?;;;;;;;;;;;;
BEXOL;"@muhamadxyzul: Kalau pos laju dari sarawak   petang tadi. Agak2 sampai johor bila?"""" Isnin bro";;;;;;;;;;;;
Laynisha™;@Its_ShinChan pos laju!!! Haha ..:-);;;;;;;;;;;;
afiela;I just ousted Mark T. as the mayor of Pos Laju BDC on @foursquare! http://4sq.com/aiAzTw ;;;;;;;;;;;;
Khairil Fais;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/yjuY1j ;;;;;;;;;;;;
afiela;2nd day in a row.... (@ Pos Laju BDC) http://4sq.com/z2XjHE ;;;;;;;;;;;;
Putri Suraya;Renew licence... (@ Poslaju Kuching Utara) http://4sq.com/zphHuo ;;;;;;;;;;;;
Alep;Mana pos laju niiii;;;;;;;;;;;;
queen.balkidz;today's trip (@ Pos Laju BDC) http://4sq.com/xVGQXf ;;;;;;;;;;;;
PenkyKocik;Postoposto (@ Pos Laju National Courier) http://4sq.com/xg6ET1 ;;;;;;;;;;;;
Joey Alias;I'm at Poslaju (10A  Jalan 51A/227  Petaling Jaya) http://4sq.com/w76JFU ;;;;;;;;;;;;
mohd amar mansor;OT time (@ Poslaju Briekfield) http://4sq.com/xBtaBT ;;;;;;;;;;;;
mohd amar mansor;I just became the mayor of Poslaju Briekfield on @foursquare! http://4sq.com/nAV2Zr ;;;;;;;;;;;;
Wani Razali;Amik parcel (@ POSLAJU National Courier) http://4sq.com/wTC8D7 ;;;;;;;;;;;;
mohd amar mansor;OT time (@ POSLAJU National Courier) http://4sq.com/xIFkvd ;;;;;;;;;;;;
RAREdistro;ramainye poslaju.. 630 pm dah ni @ Pos Laju Bandar Baru Bangi http://instagr.am/p/Hi8ny_HNhv/ ;;;;;;;;;;;;
Khairil Fais;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/wln0fg ;;;;;;;;;;;;
FNK ™;@mrsfred80 sdh sampai ka barang poslaju :);;;;;;;;;;;;
mohd amar mansor;OT time (@ POSLAJU National Courier) http://4sq.com/A3g3kQ ;;;;;;;;;;;;
razif othman;I'm at Poslaju Pending Service Centre (Pusat Mel Kuching) (Lot 1020  Seksyen 66  KPLD  Jalan Tun Razak  Kuching) http://4sq.com/wMfErW ;;;;;;;;;;;;
masyitah mohd din;Posto posto! (@ Pos Laju @ Seremban 2) http://4sq.com/xEhbrA ;;;;;;;;;;;;
MohdAzrilMohdShahrin;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/y8M8ts ;;;;;;;;;;;;
masyitah mohd din;I'm at Pos Laju @ Seremban 2 http://4sq.com/zaEyBS ;;;;;;;;;;;;
masyitah mohd din;I'm at Pos Laju @ Seremban 2 http://4sq.com/zaEyBS ;;;;;;;;;;;;
Js Tan;I'm at Poslaju@kl sentral (194  Jalan tun sambanthan  Kuala Lumpur) http://4sq.com/xlZOMI ;;;;;;;;;;;;
Js Tan;I'm at Poslaju@kl sentral (194  Jalan tun sambanthan  Kuala Lumpur) http://4sq.com/xlZOMI ;;;;;;;;;;;;
mal;@Syahirah_Azri haha okayy nnt i pos by using Pos Laju kay? Haha;;;;;;;;;;;;
afiela;"Hobi bah g sitok...""""ma faveret place"""".... :p (@ Pos Laju BDC) http://4sq.com/zlxRae ";;;;;;;;;;;;
masyitah mohd din;I'm at Pos Laju @ Seremban 2 http://4sq.com/yCimbj ;;;;;;;;;;;;
D O N N A;I'm at Pos Laju (Kota Kinabalu) http://4sq.com/xS3hNB ;;;;;;;;;;;;
Nur Liana Kori;me too nk tggu poslaju sabun nablus smpai dlu.. “@ZaimSalleh: Dlm kul 10 camtu.. RT @Liana_Kori: u olss nak gi kul bra@azmimat @ZaimSalleh”;;;;;;;;;;;;
Amir Tahrim;I'm at Poslaju @ Taman Shamelin Perkasa (Jalan 4/91  Kuala Lumpur) http://4sq.com/yvUBA5 ;;;;;;;;;;;;
masyitah mohd din;Dah tutup dah... (@ Pos Laju @ Seremban 2) http://4sq.com/wfsqeH ;;;;;;;;;;;;
razif othman;Jem gik (@ Poslaju Pending Service Centre (Pusat Mel Kuching)) http://4sq.com/xvRKX1 ;;;;;;;;;;;;
Muhammad Firdaus;I'm at POSLAJU National Courier  Taman Perindustrian Selaman  Bangi (Bandar Baru Bangi) http://4sq.com/wslQ5I ;;;;;;;;;;;;
Ah Win;PosLaju ke sini.. RT @EllyArifin: Yaaayyyy!!! Done with ink stuff..now I'm goin to grab something to eat..Subway! http://myloc.me/ouFMv ;;;;;;;;;;;;
Justin Bieber;I'm at Pos Laju (Kota Kinabalu) http://4sq.com/xB6JSQ ;;;;;;;;;;;;
Zaza Zulkifle;Posto!!Z ~Shoppe (@ POSLAJU National Courier) http://4sq.com/wh6jdI ;;;;;;;;;;;;
uyantoi marcelo;I'm at PosLaju JB (Jalan Bakti  Ungku Mohsin  Johor Bahru) http://4sq.com/xmvSbG ;;;;;;;;;;;;
QassehRania;@thepoplook My order is held up at Pos Laju. They claimed that my address is unavailable during the time of delivery. Pls verify this. Tq;;;;;;;;;;;;
Eka Ruzani;I'm at Pusat Poslaju Kuching (Lot 619  (Sublot)  Block 16 KCLD  Kuching) http://4sq.com/x9wxWj ;;;;;;;;;;;;
Burnett Ng;a present all the way from singapore... how nice of u... =) thanx @elise_cheng  @ PosLaju National Courier http://instagr.am/p/H8YNIysyow/ ;;;;;;;;;;;;
My Name Is Kay;Amek surat sat (@ poslaju shamelin) http://4sq.com/wffF6D ;;;;;;;;;;;;
masyitah mohd din;I'm at Pos Laju @ Seremban 2 http://4sq.com/zqGOQx ;;;;;;;;;;;;
masyitah mohd din;I just ousted @ini_ayurashid as the mayor of Pos Laju @ Seremban 2 on @foursquare! http://4sq.com/h59CmD ;;;;;;;;;;;;
Joann Lee;I'm at Pusat Poslaju Kuching (Lot 619  (Sublot)  Block 16 KCLD  Kuching) http://4sq.com/yo6B82 ;;;;;;;;;;;;
miKi tutu;pickup popcorn pen for instax (@ POSLAJU National Courier) http://4sq.com/wAIvkK ;;;;;;;;;;;;
A J;I'm at Pos Laju Kuantan (A 141  Bangunan Sri Palma  Jalan Haji Abdul Aziz  Kuantan) http://4sq.com/A9X7X7 ;;;;;;;;;;;;
Cahya Aeen;Yey..beli brg on9 dh smpi.. (@ Pos Laju National Courier) http://4sq.com/x4C5NY ;;;;;;;;;;;;
Fatin Hilmi;Posting all the orders today :D (@ POSLAJU National Courier) http://4sq.com/wRahVr ;;;;;;;;;;;;
Tg Long Alif Faiqal;RT @NadiaAmanie: Pos Laju boleh pos kinder Bueno dak? hmmm;;;;;;;;;;;;
Tg Long Alif Faiqal;RT @NadiaAmanie: Pos Laju boleh pos kinder Bueno dak? hmmm;;;;;;;;;;;;
lil reen;@Muhd_AiMAN_96 ade ape2 parcel pos laju mai x utk izzatul?;;;;;;;;;;;;
Ariff Ahmad Lutfi™;@marge0us pos laju..? haha xpernah dibuat org kot nak pos2 makanan ni. :p;;;;;;;;;;;;
Hana Joe;I'm at Pos Laju National Courier (Taiping  Perak) http://4sq.com/zGxael ;;;;;;;;;;;;
huzaimah baha;ikut kakak ipar & abang gi pos brg.. (@ Poslaju Bangi) http://4sq.com/Aj5k3g ;;;;;;;;;;;;
andypeterh;I'm at POSLAJU National Courier (Kota Kinabalu  Sabah) http://4sq.com/wv0Hl1 ;;;;;;;;;;;;
andypeterh;I just ousted Alan Alun A. as the mayor of POSLAJU National Courier on @foursquare! http://4sq.com/mTCJAz ;;;;;;;;;;;;
Aeby Lor;I'm at Pos Laju National Courier (Ipoh  Perak) http://4sq.com/wbhshr ;;;;;;;;;;;;
Sir Azlan;@bibyDyana xngah labik? Lmbat atg gak..Curi tukang lo pak cik pos laju eh..haha;;;;;;;;;;;;
PUOA;I'm at Poslaju (Ipoh  Perak) http://4sq.com/AzJUjp ;;;;;;;;;;;;
Peah ahmad;@rabieyaridzwan hahahaha akuuuu jiwang nohh . Aku dh tulis alamat depa kat kertas pos laju dh. Ritu ak amik lebih;;;;;;;;;;;;
Muhammad Hanifi;Ambil bungkusan (@ PosLaju National Courier) [pic]: http://4sq.com/yS0SVU ;;;;;;;;;;;;
Ajim;I'm at POSLAJU National Courier (Shah Alam  Selangor) http://4sq.com/yFns1x ;;;;;;;;;;;;
Sophy Sufian;I'm at POSLAJU National Courier  Taman Perindustrian Selaman  Bangi (Bandar Baru Bangi  Selangor) http://4sq.com/AC1PIT ;;;;;;;;;;;;
masyitah mohd din;I'm at Pos Laju @ Seremban 2 http://4sq.com/yH2vP0 ;;;;;;;;;;;;
MrRudy;Pos Laju (@ Pejabat Pos Gelang Patah) http://4sq.com/zs1mi0 ;;;;;;;;;;;;
Nolly Panchong;waiting for his Dupond. (@ POSLAJU National Courier) [pic]: http://4sq.com/y73caj ;;;;;;;;;;;;
Yuz;Kancil @_littlefishy yg berlari macam cheetah sbb roadtax mati. Kau ada? :P (@ PosLaju Batu Caves) http://4sq.com/zuas74 ;;;;;;;;;;;;
Aira Pisol;I'm at Pos Laju Bandar Baru Bangi http://4sq.com/xQeEhk ;;;;;;;;;;;;
Louise Lau;Picking up parcel. (@ POSLAJU National Courier) http://4sq.com/FQigi9 ;;;;;;;;;;;;
Ashrill Farouq;Otw to zaaz café (@ Pos Laju Tanjung Malim) http://4sq.com/FPCLkh ;;;;;;;;;;;;
Mazlan;I'm at POSLAJU National Courier (Kuala Lumpur  Malaysia) http://4sq.com/AB1FJs ;;;;;;;;;;;;
Ajim;I'm at POSLAJU National Courier (Shah Alam  Selangor) http://4sq.com/FQVFaY ;;;;;;;;;;;;
Zaza Zulkifle;Posto Z~Shoppe (@ POSLAJU National Courier  Taman Perindustrian Selaman  Bangi) http://4sq.com/xDCSAp ;;;;;;;;;;;;
Kamarul Ariffin;I'm at Poslaju Larkin (Johor Bahru  Johor) http://4sq.com/FR9mRS ;;;;;;;;;;;;
A;I'm at POSLAJU National Courier (Kuala Lumpur  Malaysia) http://4sq.com/GBOJOp ;;;;;;;;;;;;
Ashrill Farouq;Otw to zaaz cafe (@ Pos Laju Tanjung Malim) http://4sq.com/GBHffg ;;;;;;;;;;;;
Tzeyen Ong;Omg. I am like fooling around with the pos laju ppl. Haha. They need to send back to Angkasa. Lol.;;;;;;;;;;;;
mekavin jambai;#CerpenSally sejak sign contact dgn agensi model ford utk pos laju punya ads Sally tros sombong*enuf said*;;;;;;;;;;;;
Encik Blackx;I'm at Poslaju KK http://4sq.com/GHpZnX ;;;;;;;;;;;;
fad manaf;@farahf2f i'll pos laju boleh?;;;;;;;;;;;;
ruzel;@anasfadilah hr tu abg kt ampg pun dok bengang2 dgn poslaju. Tp kat arau ni selalu ok ja..;;;;;;;;;;;;
ToM In The Middle;I'm at Poslaju National Courier (Malacca Town  Melaka) http://4sq.com/GLckfm ;;;;;;;;;;;;
A;I'm at POSLAJU National Courier (Kuala Lumpur  Malaysia) w/ 2 others http://4sq.com/GFtLys ;;;;;;;;;;;;
Khairul Ghazali;I'm at POSLAJU National Courier (New-Glenmarie) (Shah Alam  Selangor) http://4sq.com/GFNWI5 ;;;;;;;;;;;;
Zaza Zulkifle;Phewh naseb baek sempat kejar (@ POSLAJU National Courier) http://4sq.com/GGqJ7a ;;;;;;;;;;;;
Jasz Azliey ™;Tiba2 plak aku dpt bungkusan dari pos laju.. Apalah tu agaknya...;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/H39I8r ;;;;;;;;;;;;
PenkyKocik;Pikap brg (@ Pos Laju National Courier) http://4sq.com/H9zcDZ ;;;;;;;;;;;;
razif othman;Jem lagi... (@ Poslaju Pending Service Centre (Pusat Mel Kuching)) http://4sq.com/GTN1GI ;;;;;;;;;;;;
Suhaili Kasmat;I'm at POSLAJU National Courier (Petaling Jaya  Selangor) http://4sq.com/GPEmXI ;;;;;;;;;;;;
Khairul Ghazali;I'm at POSLAJU National Courier (New-Glenmarie) (Shah Alam  Selangor) http://4sq.com/GSprqr ;;;;;;;;;;;;
M.azaha;I'm at Poslaju (Petaling Jaya  Selangor) http://4sq.com/GTsbdo ;;;;;;;;;;;;
ermahgerdAnis;@sueparjo ehh kena pos laju jgk ha? Bahaya ni fragile hha;;;;;;;;;;;;
razif othman;Cek surat.. (@ Poslaju Pending Service Centre (Pusat Mel Kuching)) http://4sq.com/GTuv0B ;;;;;;;;;;;;
SiButa;I'm at POS LAJU JOHOR BAHRU (johor bahru  johor) http://4sq.com/H8oZUR ;;;;;;;;;;;;
Munirah Shamimi;I'm at POSLAJU National Courier (Kuala Lumpur  Malaysia) http://4sq.com/GTlNQ0 ;;;;;;;;;;;;
Raja Ihsan;Poslaju Barang Orang (@ Pejabat Pos Seremban Utara) http://4sq.com/GT6NBM ;;;;;;;;;;;;
SC;Amik brg jap (@ POSLAJU National Courier) http://4sq.com/GXURyz ;;;;;;;;;;;;
razif othman;Mayor yet (@ Poslaju Pending Service Centre (Pusat Mel Kuching)) http://4sq.com/Hkuodp ;;;;;;;;;;;;
Adam Yusof;@fadhil3190 pos laju je...smpat je tu..ikot ko la..=);;;;;;;;;;;;
adeep;Postage notebook adapter & baterry to Sabah... (@ Poslaju @ Taman Shamelin Perkasa) http://4sq.com/H2Cq8v ;;;;;;;;;;;;
Djoule;Ambil brg (@ PosLaju Batu Caves) http://4sq.com/Hp67my ;;;;;;;;;;;;
Isaac Hii;I'm at Pusat Poslaju Kuching (Kuching  Sarawak) http://4sq.com/HiujGW ;;;;;;;;;;;;
Sophy Sufian;collect... collect... collect... (@ POSLAJU National Courier  Taman Perindustrian Selaman  Bangi) http://4sq.com/H2mFBX ;;;;;;;;;;;;
Abdulkabir;I'm at Poslaju National Courier Bintulu (Bintulu  Sarawak) http://4sq.com/HvN5uL ;;;;;;;;;;;;
Mazlan;I'm at POSLAJU National Courier (Kuala Lumpur  Malaysia) http://4sq.com/H1NFkm ;;;;;;;;;;;;
Simon Shu;I'm at POSLAJU National Courier (Kuala Lumpur  Malaysia) http://4sq.com/H6E4dS ;;;;;;;;;;;;
Mohd Fauzi Shafii;sending few documents via poslaju (@ Pejabat Pos Besar Ipoh) http://4sq.com/H1G5H5 ;;;;;;;;;;;;
andypeterh;I'm at POSLAJU National Courier (Kota Kinabalu  Sabah) http://4sq.com/H2q1bY ;;;;;;;;;;;;
Eden Sepul;Ambil parcel! (@ Poslaju Bangi) http://4sq.com/H2nU7z ;;;;;;;;;;;;
Bryan Leong Jing Yue;I'm at Poslaju National Courier  Miri (Miri  Sarawak) http://4sq.com/H1zuMX ;;;;;;;;;;;;
Ajim;I'm at POSLAJU National Courier (Shah Alam  Selangor) http://4sq.com/HpqhR1 ;;;;;;;;;;;;
J450NYong95;@emilyyapyap Haha.... use pos laju. XD;;;;;;;;;;;;
Zaki Marzuki;I'm at Poslaju @ Taman Shamelin Perkasa (Kuala Lumpur  WP Kuala Lumpur) w/ 2 others http://4sq.com/H8JZe2 ;;;;;;;;;;;;
andypeterh;I'm at POSLAJU National Courier (Kota Kinabalu  Sabah) http://4sq.com/H5bJCW ;;;;;;;;;;;;
HOAXXH;Hantaq barangg huewhuew (@ Pos Laju Batu Caves) http://4sq.com/xpdh7Y ;;;;;;;;;;;;
Amos Dong;Collection (@ POSLAJU National Courier) http://4sq.com/zdLqX4 ;;;;;;;;;;;;
Ijamidayu;Pos brg. Customer order. Giler ramai!!! (@ Pos Laju Bandar Baru Bangi) [pic]: http://4sq.com/zJhB6n ;;;;;;;;;;;;
mie;pos laju... (@ Pejabat Pos Besar Alor Setar) [pic]: http://4sq.com/H56IJp ;;;;;;;;;;;;
mie;pos laju... (@ Pejabat Pos Besar Alor Setar) [pic]: http://4sq.com/H56IJp ;;;;;;;;;;;;
hasina;@nurfashareena pos laju ok?! Hehe! Biasa la org2 mcm kita yg susah nk b'cuti mana2 ni :(;;;;;;;;;;;;
razif othman;Traffic light bila mok siap ya (@ Poslaju Pending Service Centre (Pusat Mel Kuching)) http://4sq.com/HCi8TO ;;;;;;;;;;;;
sharil;Sampai gak barang yg di order.. (@ Pos Laju National Courier) http://4sq.com/HzS0hz ;;;;;;;;;;;;
S A L E H;I'm at POSLAJU National Courier (Kuala Lumpur  Malaysia) http://4sq.com/Hj5Lyv ;;;;;;;;;;;;
andypeterh;I'm at POSLAJU National Courier (Kota Kinabalu  Sabah) http://4sq.com/HYFIji ;;;;;;;;;;;;
dora;Pos laju punya org ni bikin panas je. Haih. Serabut2 aku keluar rumah baru bgn tidur ni.;;;;;;;;;;;;
HRHazil;apa pulak la si shida ni nk pos.... (@ POSLAJU National Courier  Taman Perindustrian Selaman  Bangi) http://4sq.com/HjoTNq ;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/He5nRu ;;;;;;;;;;;;
nuarkheng;I just checked in at Poslaju Larkin http://ffd.bz/olZBPP  on @footfeedapp;;;;;;;;;;;;
nuarkheng;Poslaju Johor Bahru 07-235 2141 4 Jalan Bakti  80350 Johor Bahru http://m.google.com/u/m/xnA7Xg ;;;;;;;;;;;;
Raden Chekra;“@theborneopost: Pos Malaysia unveils prepaid Pos Laju to tap growing online trade http://dlvr.it/1Q0yQP ”/ @alya_lyna;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/Hp8UNb ;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/IrwGpP ;;;;;;;;;;;;
N•A;@DhiaLana tengokla mcm mana nnty ak Soh la akak ak pos laju.. Kat alamat haritukan..;;;;;;;;;;;;
H H;@nazzielovato hahaha. Okay. Pakai pos laju pula dia ni. Hantarkan tak boleh ke? Haha;;;;;;;;;;;;
Hafify Rusydi;Postage barang (@ POSLAJU National Courier) [pic]: http://4sq.com/HADvtg ;;;;;;;;;;;;
Adnan Sahrim;@AzilaSahrim hahha...nanti pos laju dtg...heheh;;;;;;;;;;;;
Peter HKG;Picking up my KrisFlyer credit card (@ POSLAJU National Courier) http://4sq.com/I9smxd ;;;;;;;;;;;;
Susu Gantung Malique;I'm at Pos Laju Temerloh http://4sq.com/I8Kony ;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/HtporV ;;;;;;;;;;;;
Jul-kereta-9;I'm at Pos Laju National Courier w/ @ikhlasjohn http://4sq.com/HXrjOx ;;;;;;;;;;;;
aziz ibrahim;I'm at POSLAJU National Courier  Taman Perindustrian Selaman  Bangi (Bandar Baru Bangi  Selangor) http://4sq.com/IdYAY9 ;;;;;;;;;;;;
siti fairuz sofian;Tuntut barang (@ PosLaju Batu Caves) http://4sq.com/HXgQTn ;;;;;;;;;;;;
Wani Azmy;I'm at Poslaju National Courier (Malacca Town  Melaka) http://4sq.com/HwIzkq ;;;;;;;;;;;;
ashraf@azni;Tumpang lalu (@ Poslaju) http://4sq.com/HrZ4d5 ;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/IrR3Y4 ;;;;;;;;;;;;
Ashraff Shaukat;Renew lesen (@ PosLaju JB) http://4sq.com/HNac2z ;;;;;;;;;;;;
Ejad Shukri;"With Iznie... """"Run Iznie run  run run  run for Poslaju  run run!!!"""" (@ Pejabat Pos Besar Alor Setar) http://4sq.com/Hzyz9d ";;;;;;;;;;;;
Aivee;Dah kata dah ada joint venture dengan Pos Laju Malaysia -.-' (@ IIUM Post Office) http://4sq.com/HJ2KJS ;;;;;;;;;;;;
Mrs Lie Tiger;Amik mama lily yg lambat!! (@ PosLaju JB) http://4sq.com/HNW39u ;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/HNIdnB ;;;;;;;;;;;;
syahirah;Xsuka tggu pos laju yg xsampai2... cepat la  tolong jangan bjanji klau Xbleh (eehh tiba2 plak) http://myloc.me/oYSAg ;;;;;;;;;;;;
Zaza Zulkifle;Sempat! (@ POSLAJU National Courier) http://4sq.com/HBScxN ;;;;;;;;;;;;
Mohd Faizal Mahmud;I'm at Pos Laju Kuantan (Kuantan  Pahang) http://4sq.com/JbJMI8 ;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/HQEfdZ ;;;;;;;;;;;;
Nik;I just ousted Shahriz A. as the mayor of POSLAJU National Courier on @foursquare! http://4sq.com/cQKbmk ;;;;;;;;;;;;
Noorizam Shah;Pos yang kadang-kadang tak berapa nak laju @ PosLaju National Courier http://instagr.am/p/JYv75iJITs/ ;;;;;;;;;;;;
Dany;Pos laju (@ Pejabat Pos Sungai Buloh) http://4sq.com/HSvlfe ;;;;;;;;;;;;
Tengku Tuty;I'm at Pos Laju Kuantan (Kuantan  Pahang) http://4sq.com/HQeCtD ;;;;;;;;;;;;
hisyam arifin;Bka ke x hri ni erk?? Nk atar brg ni. Urgent. Ayoyooo.. (@ Pos Laju Tanjung Malim) http://4sq.com/Jh0KoC ;;;;;;;;;;;;
Amroro;I'm at Poslaju (Seremban  Negeri Sembilan) http://4sq.com/HKneDu ;;;;;;;;;;;;
insyirah549;@de_parkarimino @MyraPJY Ah u both really make me crazy..LOL btw do u snd via pos laju?if not i'll if my mom found that 1st..hahaha;;;;;;;;;;;;
ahmad zahrawi;I'm at Poslaju kota kinabalu (kota kinabalu  sabah malaysia.) http://4sq.com/HQ8AYe ;;;;;;;;;;;;
MONG JI;Hai.. (@ Poslaju WP Labuan) http://4sq.com/HY9m37 ;;;;;;;;;;;;
Bryan Leong Jing Yue;I'm at Poslaju National Courier  Miri (Miri  Sarawak) http://4sq.com/HJJUn7 ;;;;;;;;;;;;
mohd amrizal;Mengepos (@ POSLAJU National Courier w/ 2 others) [pic]: http://4sq.com/I5LPk9 ;;;;;;;;;;;;
razif othman;Cek e mail (@ Poslaju Pending Service Centre (Pusat Mel Kuching)) http://4sq.com/JbF0v1 ;;;;;;;;;;;;
mahirah mohamad;@hkmkhrddn klu pos ekspress or pos laju smpat la...but make sure pos sblm pkl 3.30...;;;;;;;;;;;;
Mohd Faizal Mahmud;I'm at Pos Laju Kuantan (Kuantan  Pahang) http://4sq.com/J07VD3 ;;;;;;;;;;;;
Mazlan;I'm at POSLAJU National Courier (Kuala Lumpur  Malaysia) http://4sq.com/Isphth ;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/HYtPdp ;;;;;;;;;;;;
Mohd Faizal Mahmud;I'm at Pos Laju Kuantan (Kuantan  Pahang) http://4sq.com/HWJlnM ;;;;;;;;;;;;
Wani Azmy;I'm at Poslaju National Courier (Malacca Town  Melaka) http://4sq.com/JpHN6M ;;;;;;;;;;;;
Farah;@anasmohdzain isnin poslaju kan ke  selasa sampai kot...;;;;;;;;;;;;
Farah;@anasmohdzain poslaju la tp xpakai pos malaysia. Guna company mcm citylink  nationwide express etc;;;;;;;;;;;;
Mash™;I'm at Poslaju Larkin (Johor Bahru  Johor) http://4sq.com/I6Euh0 ;;;;;;;;;;;;
nxshrul;ui  mana laaa ini Pos Laju bahh..kalau teda minggu ne ku bom laa jgak page org neh;;;;;;;;;;;;
Cheq Nono;My parcel!my parcel! :) (@ Pos Laju Bandar Baru Bangi) http://4sq.com/J25F31 ;;;;;;;;;;;;
Lothar Kho;I'm at Poslaju Pending Service Centre (Pusat Mel Kuching) (Kuching  Sarawak) http://4sq.com/HUZXP0 ;;;;;;;;;;;;
andypeterh;I'm at POSLAJU National Courier (Kota Kinabalu  Sabah) http://4sq.com/HOiuIj ;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/IbdH7b ;;;;;;;;;;;;
Nik;I just ousted Shahriz A. as the mayor of POSLAJU National Courier on @foursquare! http://4sq.com/cQKbmk ;;;;;;;;;;;;
Mystique™;I'm at Poslaju @ Taman Shamelin Perkasa (Kuala Lumpur  WP Kuala Lumpur) w/ 3 others http://4sq.com/I0bqMn ;;;;;;;;;;;;
siti fairuz sofian;I'm at Pos Laju Kuantan (Kuantan  Pahang) http://4sq.com/IbmbHy ;;;;;;;;;;;;
Yuz;Kutip surat ofis no. 3. (@ PosLaju Batu Caves) http://4sq.com/HPgoJc ;;;;;;;;;;;;
Martabak Coklat;"Another """"waiting for poslaju"""" weekend !";;;;;;;;;;;;
Felicity U.;ABX is like poslaju ka? Please anyone tell me.;;;;;;;;;;;;
Salwa Suhada;Klu x bleh gak xtau nak ckp la... (@ Pos Laju Kuantan) http://4sq.com/IbeJw3 ;;;;;;;;;;;;
Hamba Allah;I'm at Poslaju Centre (K.Terengganu  Terengganu) http://4sq.com/IqkyrG ;;;;;;;;;;;;
Ijamidayu;I'm at Pos Laju Bandar Baru Bangi http://4sq.com/JnawXO ;;;;;;;;;;;;
Nur Ashikin;pos laju ke pos express paling cepat? (@ Pejabat pos kajang) http://4sq.com/JRNLL1 ;;;;;;;;;;;;
Ajim;I just ousted Liong Yu L. as the mayor of POSLAJU National Courier on @foursquare! http://4sq.com/aq26V7 ;;;;;;;;;;;;
deannelee;@JCtiffany if pos laju entah mcm mna rupa smpai pgi ko tu nnt kn..hoho;;;;;;;;;;;;
